,Identifier,primer_start,primer_end,adaptor_start,adaptor_end
21184,GGBKTAO02BO3UM,1,21,311,330
21185,GGBKTAO02BNI3V,NA,NA,NA,NA
21186,GGBKTAO02BUM2Q,1,21,301,320
21187,GGBKTAO02BMWXP,NA,NA,NA,NA
21188,GGBKTAO02BNI1D,1,21,NA,NA
21189,GGBKTAO02BP5VI,1,21,NA,NA
21190,GGBKTAO02BQU3O,NA,NA,NA,NA
21191,GGBKTAO02BV1J3,NA,NA,NA,NA
21192,GGBKTAO02BOEO7,1,21,NA,NA
21193,GGBKTAO02BY38X,1,21,NA,NA
21194,GGBKTAO02BZQBJ,1,21,317,336
21195,GGBKTAO02BUP3G,1,21,NA,NA
21196,GGBKTAO02B01PL,1,21,NA,NA
21197,GGBKTAO02BQFD3,NA,NA,NA,NA
21198,GGBKTAO02BM9JC,1,21,NA,NA
21199,GGBKTAO02BPJSR,1,21,302,321
21200,GGBKTAO02BNYQB,1,21,NA,NA
21201,GGBKTAO02BQ4L3,NA,NA,NA,NA
21202,GGBKTAO02BZ20M,1,21,327,346
21203,GGBKTAO02BOEOE,1,21,NA,NA
21204,GGBKTAO02BMZ0K,1,21,NA,NA
21205,GGBKTAO02BOUF2,NA,NA,NA,NA
21206,GGBKTAO02BUAAS,1,21,NA,NA
21207,GGBKTAO02BX8JJ,1,21,151,170
21208,GGBKTAO02BVVBZ,1,21,309,328
21209,GGBKTAO02BOEKG,1,21,NA,NA
21210,GGBKTAO02BPMU3,NA,NA,NA,NA
21211,GGBKTAO02BP5RJ,NA,NA,NA,NA
21212,GGBKTAO02BYURG,NA,NA,NA,NA
21213,GGBKTAO02B1A79,1,21,NA,NA
21214,GGBKTAO02BQ7TO,NA,NA,NA,NA
21215,GGBKTAO02B0LZF,NA,NA,NA,NA
21216,GGBKTAO02BN1X9,NA,NA,NA,NA
21217,GGBKTAO02BWA29,1,21,319,338
21218,GGBKTAO02BQX8X,1,21,144,163
21219,GGBKTAO02BR6FT,NA,NA,NA,NA
21220,GGBKTAO02BY7D9,NA,NA,NA,NA
21221,GGBKTAO02BOHPM,NA,NA,NA,NA
21222,GGBKTAO02BS5DC,1,21,NA,NA
21223,GGBKTAO02BQIE1,1,21,NA,NA
21224,GGBKTAO02BRZ4R,1,21,317,336
21225,GGBKTAO02BSPGO,1,21,NA,NA
21226,GGBKTAO02BYH5O,1,21,NA,NA
21227,GGBKTAO02B04V5,NA,NA,NA,NA
21228,GGBKTAO02BSMBK,1,21,NA,NA
21229,GGBKTAO02BNL3E,1,21,317,336
21230,GGBKTAO02BPWD8,1,21,NA,NA
21231,GGBKTAO02BOUDH,1,21,NA,NA
21232,GGBKTAO02BSPHX,NA,NA,NA,NA
21233,GGBKTAO02BXJEB,1,21,NA,NA
21234,GGBKTAO02BR3CN,NA,NA,NA,NA
21235,GGBKTAO02BQB36,1,21,NA,NA
21236,GGBKTAO02BMWZH,1,21,NA,NA
21237,GGBKTAO02BNL7E,1,21,NA,NA
21238,GGBKTAO02BZM77,NA,NA,NA,NA
21239,GGBKTAO02BW0CV,NA,NA,NA,NA
21240,GGBKTAO02BNFT7,1,21,332,351
21241,GGBKTAO02BS13H,1,21,NA,NA
21242,GGBKTAO02BZTFK,NA,NA,NA,NA
21243,GGBKTAO02BPZL5,NA,NA,NA,NA
21244,GGBKTAO02B1A9I,NA,NA,NA,NA
21245,GGBKTAO02B1A4N,1,21,NA,NA
21246,GGBKTAO02BYBN6,1,21,298,317
21247,GGBKTAO02BXJC6,1,21,NA,NA
21248,GGBKTAO02BTXPG,1,21,301,320
21249,GGBKTAO02BVCCF,NA,NA,NA,NA
21250,GGBKTAO02BZTFV,NA,NA,316,335
21251,GGBKTAO02BS8FE,1,21,NA,NA
21252,GGBKTAO02BOEKC,1,21,318,337
21253,GGBKTAO02BRNKB,1,21,360,379
21254,GGBKTAO02BW6M2,1,21,NA,NA
21255,GGBKTAO02BVU88,NA,NA,NA,NA
21256,GGBKTAO02BQYAJ,NA,NA,NA,NA
21257,GGBKTAO02BX5CJ,1,21,298,317
21258,GGBKTAO02BZZWL,NA,NA,NA,NA
21259,GGBKTAO02BRD1W,1,21,NA,NA
21260,GGBKTAO02BUDGM,1,21,NA,NA
21261,GGBKTAO02BTUKZ,NA,NA,NA,NA
21262,GGBKTAO02BQID8,1,21,NA,NA
21263,GGBKTAO02BOHSQ,NA,NA,NA,NA
21264,GGBKTAO02BXMEL,NA,NA,NA,NA
21265,GGBKTAO02BNCLV,1,21,NA,NA
21266,GGBKTAO02BQU2E,1,21,NA,NA
21267,GGBKTAO02BN8EN,NA,NA,NA,NA
21268,GGBKTAO02BP2ME,1,21,NA,NA
21269,GGBKTAO02BNL4B,1,21,NA,NA
21270,GGBKTAO02BOK1N,1,21,NA,NA
21271,GGBKTAO02BTK0I,1,21,NA,NA
21272,GGBKTAO02BMZ2O,1,21,NA,NA
21273,GGBKTAO02BQ4IH,1,21,NA,NA
21274,GGBKTAO02BS8HQ,NA,NA,NA,NA
21275,GGBKTAO02BO95V,1,21,NA,NA
21276,GGBKTAO02BSFZM,NA,NA,NA,NA
21277,GGBKTAO02BZTGM,NA,NA,NA,NA
21278,GGBKTAO02BVYDJ,1,21,NA,NA
21279,GGBKTAO02BN44Q,1,21,NA,NA
21280,GGBKTAO02BUAGE,1,21,364,383
21281,GGBKTAO02B01O6,1,21,NA,NA
21282,GGBKTAO02BO98D,1,21,NA,NA
21283,GGBKTAO02B0FNZ,1,21,311,330
21284,GGBKTAO02BUADV,1,21,NA,NA
21285,GGBKTAO02BSSL0,1,21,464,483
21286,GGBKTAO02BYBPK,1,21,297,316
21287,GGBKTAO02BSL9P,NA,NA,NA,NA
21288,GGBKTAO02BSMCN,NA,NA,NA,NA
21289,GGBKTAO02BZTG9,1,21,317,336
21290,GGBKTAO02BUTBP,1,21,NA,NA
21291,GGBKTAO02BPTAP,1,21,301,320
21292,GGBKTAO02BRNMR,NA,NA,NA,NA
21293,GGBKTAO02BPZIU,NA,NA,NA,NA
21294,GGBKTAO02BUWG1,1,21,358,377
21295,GGBKTAO02BZAGC,1,21,NA,NA
21296,GGBKTAO02BVR1R,1,21,NA,NA
21297,GGBKTAO02BVYH2,1,21,370,389
21298,GGBKTAO02BSSLJ,1,21,NA,NA
21299,GGBKTAO02BNL4W,NA,NA,NA,NA
21300,GGBKTAO02BWA2L,1,21,364,383
21301,GGBKTAO02BQU4P,NA,NA,NA,NA
21302,GGBKTAO02BT34H,NA,NA,NA,NA
21303,GGBKTAO02BRD41,1,21,NA,NA
21304,GGBKTAO02B1T7T,1,21,NA,NA
21305,GGBKTAO02BTHVT,1,21,NA,NA
21306,GGBKTAO02BQLP3,1,21,363,382
21307,GGBKTAO02BZ875,NA,NA,NA,NA
21308,GGBKTAO02BM6E5,1,21,NA,NA
21309,GGBKTAO02B1T5O,NA,NA,NA,NA
21310,GGBKTAO02BTREE,1,21,NA,NA
21311,GGBKTAO02BM6EB,1,21,NA,NA
21312,GGBKTAO02BYEYK,NA,NA,NA,NA
21313,GGBKTAO02B0YHT,1,21,188,207
21314,GGBKTAO02BY7CN,NA,NA,NA,NA
21315,GGBKTAO02B13N1,NA,NA,NA,NA
21316,GGBKTAO02BM6GM,1,21,NA,NA
21317,GGBKTAO02BP8XN,1,21,NA,NA
21318,GGBKTAO02B1NW3,1,21,NA,NA
21319,GGBKTAO02BS8I9,NA,NA,NA,NA
21320,GGBKTAO02BYOB1,NA,NA,NA,NA
21321,GGBKTAO02BY7A8,NA,NA,NA,NA
21322,GGBKTAO02BWKI0,NA,NA,NA,NA
21323,GGBKTAO02BPV9P,NA,NA,NA,NA
21324,GGBKTAO02BT65T,NA,NA,NA,NA
21325,GGBKTAO02BV4OA,NA,NA,NA,NA
21326,GGBKTAO02BNCNB,1,21,NA,NA
21327,GGBKTAO02BNYTQ,1,21,NA,NA
21328,GGBKTAO02BRW5B,1,21,317,336
21329,GGBKTAO02BXY5O,NA,NA,NA,NA
21330,GGBKTAO02BPJQV,NA,NA,NA,NA
21331,GGBKTAO02BSSLG,1,21,318,337
21332,GGBKTAO02BOHP2,1,21,NA,NA
21333,GGBKTAO02BNPAC,1,21,NA,NA
21334,GGBKTAO02BMZYR,1,21,NA,NA
21335,GGBKTAO02BO0OS,1,21,NA,NA
21336,GGBKTAO02BSVSH,1,21,NA,NA
21337,GGBKTAO02BMZ3B,1,21,NA,NA
21338,GGBKTAO02BR6F7,NA,NA,NA,NA
21339,GGBKTAO02BSPJX,1,21,319,338
21340,GGBKTAO02BYH53,1,21,NA,NA
21341,GGBKTAO02BPS7H,NA,NA,NA,NA
21342,GGBKTAO02B1NSS,1,21,318,337
21343,GGBKTAO02BPWD5,1,21,NA,NA
21344,GGBKTAO02B0FL3,1,21,NA,NA
21345,GGBKTAO02BR9MF,NA,NA,NA,NA
21346,GGBKTAO02BQLNX,NA,NA,NA,NA
21347,GGBKTAO02BMWTJ,1,21,NA,NA
21348,GGBKTAO02BQX64,1,21,NA,NA
21349,GGBKTAO02BTOAK,NA,NA,NA,NA
21350,GGBKTAO02BN78J,1,21,NA,NA
21351,GGBKTAO02BQE90,NA,NA,NA,NA
21352,GGBKTAO02BVOWQ,NA,NA,NA,NA
21353,GGBKTAO02B1HKR,NA,NA,NA,NA
21354,GGBKTAO02BQID5,1,21,NA,NA
21355,GGBKTAO02BN771,NA,NA,NA,NA
21356,GGBKTAO02BYEXQ,1,21,311,330
21357,GGBKTAO02BPMXL,NA,NA,NA,NA
21358,GGBKTAO02BRW0P,NA,NA,NA,NA
21359,GGBKTAO02BZTJJ,1,21,NA,NA
21360,GGBKTAO02BT0TN,1,21,NA,NA
21361,GGBKTAO02B1HJI,1,21,335,354
21362,GGBKTAO02B1EA2,NA,NA,NA,NA
21363,GGBKTAO02BT3YX,1,21,NA,NA
21364,GGBKTAO02BMTP2,1,21,NA,NA
21365,GGBKTAO02BP5SQ,NA,NA,NA,NA
21366,GGBKTAO02BZM3C,1,21,NA,NA
21367,GGBKTAO02BOBED,1,21,NA,NA
21368,GGBKTAO02BUZNR,1,21,162,181
21369,GGBKTAO02B0YMS,NA,NA,NA,NA
21370,GGBKTAO02BZDNQ,NA,NA,NA,NA
21371,GGBKTAO02BN424,1,21,NA,NA
21372,GGBKTAO02BTRIQ,1,21,NA,NA
21373,GGBKTAO02BQFDF,NA,NA,NA,NA
21374,GGBKTAO02BU2XB,NA,NA,NA,NA
21375,GGBKTAO02BNL5D,1,21,NA,NA
21376,GGBKTAO02BOQ65,NA,NA,NA,NA
21377,GGBKTAO02BPZJF,NA,NA,NA,NA
21378,GGBKTAO02BO60U,NA,NA,NA,NA
21379,GGBKTAO02BOXII,1,21,NA,NA
21380,GGBKTAO02B0LYE,1,21,318,337
21381,GGBKTAO02BP2P3,NA,NA,NA,NA
21382,GGBKTAO02BNCPV,NA,NA,NA,NA
21383,GGBKTAO02B04TD,NA,NA,NA,NA
21384,GGBKTAO02BW6QU,1,21,NA,NA
21385,GGBKTAO02BNYWQ,1,21,303,322
21386,GGBKTAO02BXY2Q,NA,NA,NA,NA
21387,GGBKTAO02BNSFC,NA,NA,NA,NA
21388,GGBKTAO02BUWJQ,1,21,NA,NA
21389,GGBKTAO02BRD04,1,21,NA,NA
21390,GGBKTAO02BM9J5,1,21,NA,NA
21391,GGBKTAO02BUAF1,1,21,NA,NA
21392,GGBKTAO02BS154,NA,NA,NA,NA
21393,GGBKTAO02BU2TR,NA,NA,NA,NA
21394,GGBKTAO02BW6L4,NA,NA,NA,NA
21395,GGBKTAO02BP82D,1,21,NA,NA
21396,GGBKTAO02BRTWI,1,21,NA,NA
21397,GGBKTAO02BQ1C9,NA,NA,NA,NA
21398,GGBKTAO02BPMX0,NA,NA,NA,NA
21399,GGBKTAO02BW3JM,NA,NA,NA,NA
21400,GGBKTAO02BQB3H,1,21,NA,NA
21401,GGBKTAO02BZ2XW,NA,NA,NA,NA
21402,GGBKTAO02BPWB8,1,21,NA,NA
21403,GGBKTAO02BM29I,1,21,NA,NA
21404,GGBKTAO02BZ51H,1,21,NA,NA
21405,GGBKTAO02B0R6R,NA,NA,NA,NA
21406,GGBKTAO02BXJCS,1,21,NA,NA
21407,GGBKTAO02BMZZD,1,21,NA,NA
21408,GGBKTAO02BQX9B,NA,NA,NA,NA
21409,GGBKTAO02BSMEA,NA,NA,NA,NA
21410,GGBKTAO02BM9F8,1,21,NA,NA
21411,GGBKTAO02BSPKH,NA,NA,NA,NA
21412,GGBKTAO02B1XA8,1,21,NA,NA
21413,GGBKTAO02BUP56,NA,NA,NA,NA
21414,GGBKTAO02BNVPL,NA,NA,NA,NA
21415,GGBKTAO02BY7FU,NA,NA,NA,NA
21416,GGBKTAO02BM25I,1,21,NA,NA
21417,GGBKTAO02BU2SW,NA,NA,NA,NA
21418,GGBKTAO02BQYAF,NA,NA,NA,NA
21419,GGBKTAO02BYOE9,1,21,NA,NA
21420,GGBKTAO02BWW5I,1,21,NA,NA
21421,GGBKTAO02BSSPW,NA,NA,NA,NA
21422,GGBKTAO02BM6F9,1,21,NA,NA
21423,GGBKTAO02BM6CI,1,21,NA,NA
21424,GGBKTAO02BSF2Q,NA,NA,NA,NA
21425,GGBKTAO02B1NWK,1,21,NA,NA
21426,GGBKTAO02BZQDQ,1,21,NA,NA
21427,GGBKTAO02BPZLB,1,21,NA,NA
21428,GGBKTAO02BQ1H2,1,21,NA,NA
21429,GGBKTAO02BQOS9,1,21,NA,NA
21430,GGBKTAO02BU82O,1,21,NA,NA
21431,GGBKTAO02BQE8P,NA,NA,NA,NA
21432,GGBKTAO02BNFX1,1,21,NA,NA
21433,GGBKTAO02BPJM3,1,21,NA,NA
21434,GGBKTAO02BY7B9,NA,NA,NA,NA
21435,GGBKTAO02BM9MC,1,21,NA,NA
21436,GGBKTAO02BVIKN,NA,NA,NA,NA
21437,GGBKTAO02BSCX9,NA,NA,NA,NA
21438,GGBKTAO02B0IQO,NA,NA,NA,NA
21439,GGBKTAO02BRTUO,1,21,NA,NA
21440,GGBKTAO02BYXVY,NA,NA,NA,NA
21441,GGBKTAO02BUM1P,1,21,NA,NA
21442,GGBKTAO02BMWT1,1,21,NA,NA
21443,GGBKTAO02BUP29,NA,NA,NA,NA
21444,GGBKTAO02BN464,1,21,NA,NA
21445,GGBKTAO02B1T9P,NA,NA,NA,NA
21446,GGBKTAO02BUJVV,1,21,317,336
21447,GGBKTAO02BM6BF,1,21,NA,NA
21448,GGBKTAO02BS5CM,NA,NA,NA,NA
21449,GGBKTAO02BNIY6,1,21,319,338
21450,GGBKTAO02BMTN0,1,21,NA,NA
21451,GGBKTAO02BOBHG,NA,NA,NA,NA
21452,GGBKTAO02BTUIH,NA,NA,NA,NA
21453,GGBKTAO02BXSS0,NA,NA,NA,NA
21454,GGBKTAO02BQ4MP,1,21,NA,NA
21455,GGBKTAO02BU873,NA,NA,NA,NA
21456,GGBKTAO02B16SK,1,21,317,336
21457,GGBKTAO02B0IVJ,1,21,NA,NA
21458,GGBKTAO02BZJ2Q,NA,NA,NA,NA
21459,GGBKTAO02BZZWO,1,21,NA,NA
21460,GGBKTAO02B0O5Y,NA,NA,NA,NA
21461,GGBKTAO02BWW41,1,21,NA,NA
21462,GGBKTAO02BOHPK,1,21,298,317
21463,GGBKTAO02BT66F,1,21,320,339
21464,GGBKTAO02BSFYC,1,21,NA,NA
21465,GGBKTAO02BT69D,NA,NA,NA,NA
21466,GGBKTAO02BUWHJ,1,21,NA,NA
21467,GGBKTAO02BRD2L,NA,NA,NA,NA
21468,GGBKTAO02BS8JX,1,21,NA,NA
21469,GGBKTAO02BNCMM,NA,NA,NA,NA
21470,GGBKTAO02BZWOB,NA,NA,NA,NA
21471,GGBKTAO02BQ1EE,NA,NA,NA,NA
21472,GGBKTAO02BXY4U,1,21,NA,NA
21473,GGBKTAO02BRAU3,NA,NA,NA,NA
21474,GGBKTAO02BRTS2,1,21,NA,NA
21475,GGBKTAO02BYUSU,NA,NA,NA,NA
21476,GGBKTAO02BVOUS,NA,NA,NA,NA
21477,GGBKTAO02BTBM0,NA,NA,NA,NA
21478,GGBKTAO02BUAAV,NA,NA,NA,NA
21479,GGBKTAO02BQ4OI,1,21,NA,NA
21480,GGBKTAO02BYRJ9,1,21,377,396
21481,GGBKTAO02BNCNQ,1,21,NA,NA
21482,GGBKTAO02BU5ZU,NA,NA,NA,NA
21483,GGBKTAO02BVR06,1,21,301,320
21484,GGBKTAO02BVU8S,1,21,NA,NA
21485,GGBKTAO02BMWS3,1,21,NA,NA
21486,GGBKTAO02BU2S0,NA,NA,NA,NA
21487,GGBKTAO02BU5Z1,NA,NA,NA,NA
21488,GGBKTAO02BRTVO,NA,NA,NA,NA
21489,GGBKTAO02BY361,NA,NA,NA,NA
21490,GGBKTAO02BO0SD,NA,NA,NA,NA
21491,GGBKTAO02BW6OF,NA,NA,NA,NA
21492,GGBKTAO02BQYAX,NA,NA,NA,NA
21493,GGBKTAO02BSVVF,1,21,NA,NA
21494,GGBKTAO02BQIGV,1,21,315,334
21495,GGBKTAO02BQ1FZ,NA,NA,NA,NA
21496,GGBKTAO02B1T46,1,21,NA,NA
21497,GGBKTAO02BNSI3,1,21,NA,NA
21498,GGBKTAO02BW3J5,NA,NA,NA,NA
21499,GGBKTAO02BNSJ9,NA,NA,NA,NA
21500,GGBKTAO02BM9JG,1,21,NA,NA
21501,GGBKTAO02BPZIC,1,21,NA,NA
21502,GGBKTAO02BR9RD,NA,NA,NA,NA
21503,GGBKTAO02BZDLM,NA,NA,NA,NA
21504,GGBKTAO02BPV9M,NA,NA,NA,NA
21505,GGBKTAO02BNPEQ,1,21,NA,NA
21506,GGBKTAO02BRKEH,1,21,302,321
21507,GGBKTAO02B1NXQ,1,21,301,320
21508,GGBKTAO02BVFDF,NA,NA,NA,NA
21509,GGBKTAO02BPWBQ,1,21,NA,NA
21510,GGBKTAO02BTHZ9,1,21,NA,NA
21511,GGBKTAO02BX5CX,1,21,NA,NA
21512,GGBKTAO02BRW3X,NA,NA,NA,NA
21513,GGBKTAO02B1A6D,NA,NA,NA,NA
21514,GGBKTAO02BPS36,1,21,NA,NA
21515,GGBKTAO02BM6A6,NA,NA,NA,NA
21516,GGBKTAO02B1A5J,1,21,299,318
21517,GGBKTAO02BSSO5,NA,NA,NA,NA
21518,GGBKTAO02BNYRG,NA,NA,NA,NA
21519,GGBKTAO02BZ21W,NA,NA,NA,NA
21520,GGBKTAO02B01SR,NA,NA,NA,NA
21521,GGBKTAO02BYH26,NA,NA,NA,NA
21522,GGBKTAO02BU2R3,1,21,NA,NA
21523,GGBKTAO02BSPIH,NA,NA,NA,NA
21524,GGBKTAO02BOEJZ,1,21,NA,NA
21525,GGBKTAO02BRG9M,NA,NA,NA,NA
21526,GGBKTAO02BPPYK,1,21,318,337
21527,GGBKTAO02BW0CO,1,21,NA,NA
21528,GGBKTAO02BP8ZM,NA,NA,NA,NA
21529,GGBKTAO02BPZF4,1,21,NA,NA
21530,GGBKTAO02BQ1IV,1,21,NA,NA
21531,GGBKTAO02BNIY2,1,21,300,319
21532,GGBKTAO02BOUES,1,21,NA,NA
21533,GGBKTAO02BQFC8,NA,NA,NA,NA
21534,GGBKTAO02B1Q2H,NA,NA,NA,NA
21535,GGBKTAO02BWKJS,NA,NA,NA,NA
21536,GGBKTAO02BZWOV,NA,NA,NA,NA
21537,GGBKTAO02BTRDC,1,21,NA,NA
21538,GGBKTAO02B1NVB,1,21,NA,NA
21539,GGBKTAO02BU5WG,1,21,NA,NA
21540,GGBKTAO02BUP4J,1,21,NA,NA
21541,GGBKTAO02BX5G8,NA,NA,NA,NA
21542,GGBKTAO02BYEX6,1,21,NA,NA
21543,GGBKTAO02B1KSB,1,21,NA,NA
21544,GGBKTAO02BQIG9,NA,NA,NA,NA
21545,GGBKTAO02BSYZ7,NA,NA,NA,NA
21546,GGBKTAO02BUGSE,NA,NA,NA,NA
21547,GGBKTAO02BWQUD,NA,NA,NA,NA
21548,GGBKTAO02BNVKS,1,21,NA,NA
21549,GGBKTAO02BPWEC,NA,NA,NA,NA
21550,GGBKTAO02BUM0M,1,21,NA,NA
21551,GGBKTAO02BSSPL,NA,NA,NA,NA
21552,GGBKTAO02BNSHA,NA,NA,NA,NA
21553,GGBKTAO02BRG5Y,1,21,NA,NA
21554,GGBKTAO02B0CD6,NA,NA,NA,NA
21555,GGBKTAO02BSFZT,NA,NA,NA,NA
21556,GGBKTAO02BUS92,1,21,NA,NA
21557,GGBKTAO02BN1YR,1,21,NA,NA
21558,GGBKTAO02BWNPF,NA,NA,NA,NA
21559,GGBKTAO02BVR5S,1,21,300,319
21560,GGBKTAO02BUZLX,1,21,NA,NA
21561,GGBKTAO02BSFY1,1,21,NA,NA
21562,GGBKTAO02BM6C8,1,21,NA,NA
21563,GGBKTAO02BNO9F,1,21,NA,NA
21564,GGBKTAO02BOUDD,NA,NA,NA,NA
21565,GGBKTAO02BOUI3,NA,NA,NA,NA
21566,GGBKTAO02BZAIX,NA,NA,NA,NA
21567,GGBKTAO02BUP4N,1,21,NA,NA
21568,GGBKTAO02BOXJN,1,21,NA,NA
21569,GGBKTAO02BON1T,NA,NA,NA,NA
21570,GGBKTAO02BYBS1,NA,NA,NA,NA
21571,GGBKTAO02BUGNI,1,21,NA,NA
21572,GGBKTAO02BW9QU,1,21,316,335
21573,GGBKTAO02BZ89P,NA,NA,NA,NA
21574,GGBKTAO02BQ4KP,1,21,NA,NA
21575,GGBKTAO02BR3A2,NA,NA,NA,NA
21576,GGBKTAO02BNYQV,1,21,NA,NA
21577,GGBKTAO02BQ7SG,1,21,NA,NA
21578,GGBKTAO02BR9N2,NA,NA,NA,NA
21579,GGBKTAO02B0LZC,1,21,NA,NA
21580,GGBKTAO02BNI0O,1,21,NA,NA
21581,GGBKTAO02BRNJP,NA,NA,NA,NA
21582,GGBKTAO02BTK6F,NA,NA,NA,NA
21583,GGBKTAO02BPMWF,NA,NA,NA,NA
21584,GGBKTAO02B1NUZ,1,21,NA,NA
21585,GGBKTAO02BVU8A,NA,NA,NA,NA
21586,GGBKTAO02BPGI5,NA,NA,NA,NA
21587,GGBKTAO02BX5D7,NA,NA,NA,NA
21588,GGBKTAO02B1XFQ,NA,NA,NA,NA
21589,GGBKTAO02BYXVH,NA,NA,NA,NA
21590,GGBKTAO02BU2Q6,1,21,NA,NA
21591,GGBKTAO02BUAC7,NA,NA,NA,NA
21592,GGBKTAO02BTK45,NA,NA,NA,NA
21593,GGBKTAO02BNIYL,1,21,NA,NA
21594,GGBKTAO02BWQT2,1,21,NA,NA
21595,GGBKTAO02B1A5W,NA,NA,NA,NA
21596,GGBKTAO02B10JQ,NA,NA,NA,NA
21597,GGBKTAO02BWD5J,NA,NA,NA,NA
21598,GGBKTAO02BNCP6,NA,NA,NA,NA
21599,GGBKTAO02BRAYK,NA,NA,NA,NA
21600,GGBKTAO02BX19P,1,21,NA,NA
21601,GGBKTAO02BYRHD,1,21,NA,NA
21602,GGBKTAO02BM9K2,NA,NA,NA,NA
21603,GGBKTAO02BYEWY,1,21,NA,NA
21604,GGBKTAO02BZ88G,NA,NA,NA,NA
21605,GGBKTAO02BPGG0,1,21,NA,NA
21606,GGBKTAO02BS15Q,NA,NA,NA,NA
21607,GGBKTAO02BN45Q,1,21,NA,NA
21608,GGBKTAO02B1T7I,1,21,315,334
21609,GGBKTAO02BRNIH,1,21,NA,NA
21610,GGBKTAO02BXPM3,1,21,NA,NA
21611,GGBKTAO02BUJWM,1,21,NA,NA
21612,GGBKTAO02BS114,NA,NA,NA,NA
21613,GGBKTAO02BM25L,1,21,NA,NA
21614,GGBKTAO02BWTYT,NA,NA,NA,NA
21615,GGBKTAO02BWNSR,NA,NA,NA,NA
21616,GGBKTAO02B0L04,NA,NA,NA,NA
21617,GGBKTAO02BW3F6,1,21,317,336
21618,GGBKTAO02BQIJG,NA,NA,NA,NA
21619,GGBKTAO02BT329,NA,NA,NA,NA
21620,GGBKTAO02BTEU9,NA,NA,NA,NA
21621,GGBKTAO02BS12M,NA,NA,NA,NA
21622,GGBKTAO02BR6I8,NA,NA,NA,NA
21623,GGBKTAO02BP8WT,1,21,NA,NA
21624,GGBKTAO02BPDBS,1,21,NA,NA
21625,GGBKTAO02BWQT6,NA,NA,NA,NA
21626,GGBKTAO02BP8X2,NA,NA,NA,NA
21627,GGBKTAO02BWW5Z,1,21,NA,NA
21628,GGBKTAO02BV1MD,1,21,NA,NA
21629,GGBKTAO02BRQTJ,NA,NA,NA,NA
21630,GGBKTAO02B16SR,NA,NA,NA,NA
21631,GGBKTAO02BVB94,1,21,NA,NA
21632,GGBKTAO02BN1XO,1,21,NA,NA
21633,GGBKTAO02BO0OE,1,21,NA,NA
21634,GGBKTAO02BOHQ9,NA,NA,NA,NA
21635,GGBKTAO02BN1WO,NA,NA,NA,NA
21636,GGBKTAO02BW6N5,NA,NA,NA,NA
21637,GGBKTAO02B0CFY,1,21,NA,NA
21638,GGBKTAO02BTRBO,NA,NA,NA,NA
21639,GGBKTAO02BVB8E,1,21,NA,NA
21640,GGBKTAO02BWD57,NA,NA,NA,NA
21641,GGBKTAO02BPZKX,NA,NA,NA,NA
21642,GGBKTAO02BRQQY,1,21,NA,NA
21643,GGBKTAO02BNYXB,NA,NA,NA,NA
21644,GGBKTAO02BS5BU,NA,NA,NA,NA
21645,GGBKTAO02BY7FA,1,21,365,384
21646,GGBKTAO02BOBE4,NA,NA,NA,NA
21647,GGBKTAO02BPWA7,NA,NA,NA,NA
21648,GGBKTAO02BNFRU,1,21,NA,NA
21649,GGBKTAO02B16SE,NA,NA,NA,NA
21650,GGBKTAO02BM6CQ,1,21,NA,NA
21651,GGBKTAO02BZP9M,1,21,NA,NA
21652,GGBKTAO02BWW8C,1,21,NA,NA
21653,GGBKTAO02BPPYG,1,21,NA,NA
21654,GGBKTAO02BO63G,NA,NA,NA,NA
21655,GGBKTAO02BXY1R,NA,NA,NA,NA
21656,GGBKTAO02BYUN6,1,21,NA,NA
21657,GGBKTAO02B1NR3,1,21,357,376
21658,GGBKTAO02BZAJZ,1,21,NA,NA
21659,GGBKTAO02BX8JF,NA,NA,NA,NA
21660,GGBKTAO02B0O3M,1,21,NA,NA
21661,GGBKTAO02BX8MV,1,21,NA,NA
21662,GGBKTAO02BSSPJ,1,21,NA,NA
21663,GGBKTAO02BO60C,1,21,NA,NA
21664,GGBKTAO02BWHDO,NA,NA,NA,NA
21665,GGBKTAO02BRQOU,1,21,NA,NA
21666,GGBKTAO02BNCM8,1,21,NA,NA
21667,GGBKTAO02BSPIR,NA,NA,NA,NA
21668,GGBKTAO02BN1Y2,1,21,NA,NA
21669,GGBKTAO02B1T4G,NA,NA,NA,NA
21670,GGBKTAO02B1XAF,NA,NA,NA,NA
21671,GGBKTAO02BYH2V,1,21,NA,NA
21672,GGBKTAO02BPPYR,1,21,NA,NA
21673,GGBKTAO02BRQO8,NA,NA,NA,NA
21674,GGBKTAO02BNSIK,1,21,NA,NA
21675,GGBKTAO02BZM7G,NA,NA,NA,NA
21676,GGBKTAO02BV4RC,NA,NA,NA,NA
21677,GGBKTAO02BOEOM,1,21,NA,NA
21678,GGBKTAO02BVR4O,NA,NA,NA,NA
21679,GGBKTAO02BUJUH,NA,NA,NA,NA
21680,GGBKTAO02B0IOM,NA,NA,NA,NA
21681,GGBKTAO02BYBPR,1,21,NA,NA
21682,GGBKTAO02BZTH7,NA,NA,NA,NA
21683,GGBKTAO02BY004,1,21,NA,NA
21684,GGBKTAO02BNIY9,1,21,329,348
21685,GGBKTAO02BXC0M,NA,NA,NA,NA
21686,GGBKTAO02B1BAL,NA,NA,NA,NA
21687,GGBKTAO02B1XCA,1,21,NA,NA
